address,zipcode,county,price,housing_type,beds,baths,sqfts,lotsize,garage,yearbuilt
"49 Showers Dr K432, Mountain View, CA 94040",94040,Santa Clara County,"$1,498,000 ",Townhouse,3,2/1,"1,526",1,2,1976
"1070 Keltner Ave, San Jose, CA 95117",95117,Santa Clara County,"$1,099,000 ",Single Family Residence,3,2,"1,140","6,054",2,1958
"2150 Monterey Rd 42, San Jose, CA 95112",95112,Santa Clara County,"$199,900 ",Manufactured In Park,1,1,616,–,2,1981
"4145 Byron St, Palo Alto, CA 94306",94306,Santa Clara County,"$1,800,000 ",Residential,4,2/1,"3,750","9,144",0,1964
"Big Basin, Saratoga, CA 95070",95070,Santa Clara County,"$50,000 ",Business Opportunity,,,,,,
"1850 Evans Ln 47, San Jose, CA 95125",95125,Santa Clara County,"$99,900 ",Manufactured In Park,2,1,728,–,–,1978
"0 Patricia Ct, Los Gatos, CA 95033",95033,Santa Clara County,"$270,000 ",Land,,,,,,
"658 S Daniel Way, San Jose, CA 95128",95128,Santa Clara County,"$1,188,000 ",Single Family Residence,3,1/1,"1,343","7,762",1,1955
"4271 N 1st St 103, San Jose, CA 95134",95134,Santa Clara County,"$288,700 ",Manufactured In Park,3,2,"1,440",–,–,1981
"6099 Paso Los Cerritos, San Jose, CA 95120",95120,Santa Clara County,"$1,495,000 ",Single Family Residence,4,3,"2,350","6,256",2,1975
"4681 Albany Cir 108, San Jose, CA 95129",95129,Santa Clara County,"$799,000 ",Condominium,2,2,"1,070","1,032",2,1982
"111 Abby Wood Ct, Los Gatos, CA 95032",95032,Santa Clara County,"$1,130,000 ",Townhouse,3,2/1,"1,891","1,800",2,1972
"14587 Nelson Way, San Jose, CA 95124",95124,Santa Clara County,"$1,599,000 ",Single Family Residence,4,2,"1,694","10,744",2,1950
"560 Glenbrook Dr, Palo Alto, CA 94306",94306,Santa Clara County,"$5,988,000 ",Single Family Residence,7,5/1,"4,867","10,029",2,2004
"499 N 2nd St, San Jose, CA 95112",95112,Santa Clara County,"$1,318,000 ",Single Family Residence,4,2,"1,596","5,833",2,1907
"761 Emerson Ct, San Jose, CA 95126",95126,Santa Clara County,"$899,000 ",Single Family Residence,2,2,"1,435","4,669",2,1920
"4806 La Fiesta Pl, San Jose, CA 95129",95129,Santa Clara County,"$1,188,000 ",Townhouse,3,2/1,"1,496","2,709",2,1981
"1069 Byerley Ave, San Jose, CA 95125",95125,Santa Clara County,"$1,375,000 ",Single Family Residence,3,2,"1,605","6,434",1,1927
"20074 Knollwood Dr, Saratoga, CA 95070",95070,Santa Clara County,"$2,788,000 ",Single Family Residence,5,3,"2,632","10,030",2,1970
"1548 Via Campo Aureo, San Jose, CA 95120",95120,Santa Clara County,"$1,799,888 ",Single Family Residence,4,3,"2,642","4,587",2,1998
"21445 Oneda Ct, Los Gatos, CA 95033",95033,Santa Clara County,"$749,888 ",Single Family Residence,3,2,"1,566","9,493",2,1990
"4505 Campisi Ct, Gilroy, CA 95020",95020,Santa Clara County,"$1,450,000 ",Single Family Residence,4,3/1,"3,200",1.008,3,2003
"932 Maryann Dr, Santa Clara, CA 95050",95050,Santa Clara County,"$1,598,000 ",Single Family Residence,3,2/1,"2,144","8,611",2,1954
"2150 Almaden Rd 117, San Jose, CA 95125",95125,Santa Clara County,"$99,000 ",Manufactured In Park,2,1/1,700,–,–,1962
"15612 Linda Ave, Los Gatos, CA 95032",95032,Santa Clara County,"$1,750,000 ",Single Family Residence,3,2,"2,095","8,138",2,1948
"1146 Meredith Ave, San Jose, CA 95125",95125,Santa Clara County,"$1,799,000 ",Single Family Residence,4,2,"1,937","7,862",2,1928
"905 Mente Linda Loop, Milpitas, CA 95035",95035,Santa Clara County,"$860,000 ",Condominium,2,2,"1,300",435,2,2007
"1165 Barrington Ct, San Jose, CA 95121",95121,Santa Clara County,"$899,999 ",Single Family Residence,4,2/1,"1,861","6,322",2,1977
"1359 Juanita Way, Campbell, CA 95008",95008,Santa Clara County,"$2,498,000 ",Single Family Residence,4,3/1,"4,070",0.394,2,2014
"1451 Van Dusen Ln, Campbell, CA 95008",95008,Santa Clara County,"$1,980,000 ",Single Family Residence,4,4,"3,769","9,403",0,1930
"449 Alberto Way C140, Los Gatos, CA 95032",95032,Santa Clara County,"$659,000 ",Condominium,2,2,"1,008","2,867",0,1980
"737 Juliann Way, Morgan Hill, CA 95037",95037,Santa Clara County,"$1,199,888 ",Single Family Residence,4,3/1,"2,344","6,606",2,2016
"1663 Kennard Way, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,899,000 ",Single Family Residence,3,2,"1,540","6,295",2,1961
"5459 Amby Dr, San Jose, CA 95124",95124,Santa Clara County,"$1,799,000 ",Single Family Residence,7,4,"3,024","8,814",2,1957
"125 Stonybrook Rd, Los Gatos, CA 95032",95032,Santa Clara County,"$3,399,000 ",Single Family Residence,4,4/2,"3,909",0.311,2,1957
"412 W El Cajon Dr, San Jose, CA 95111",95111,Santa Clara County,"$599,000 ",Single Family Residence,3,2,"1,123","5,000",2,1959
"905 Mente Linda Loop, Milpitas, CA 95035",95035,Santa Clara County,"$860,000 ",Condominium,2,2,"1,300",435,2,2007
"21525 Aldercroft Hts, Los Gatos, CA 95033",95033,Santa Clara County,"$999,000 ",Single Family Residence,3,2/1,"3,000",1.21,0,1934
"1230 Traughber St, Milpitas, CA 95035",95035,Santa Clara County,"$1,150,000 ",Single Family Residence,3,2,"1,512","5,993",2,1971
"3585 Cadwallader Ave, San Jose, CA 95121",95121,Santa Clara County,"$675,000 ",Single Family Residence,2,1,840,"6,072",2,1973
"2448 Tammey Ct, San Jose, CA 95116",95116,Santa Clara County,"$658,888 ",Condominium,3,2/1,"1,471",765,2,2003
"12600 Center Ave, San Martin, CA 95046",95046,Santa Clara County,"$1,250,000 ",Single Family Residence,3,1,"1,200",3.439,0,1968
"804 Duncardine Way, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,988,888 ",Single Family Residence,3,2,"1,328","6,720",2,1961
"3464 Notre Dame Dr, Santa Clara, CA 95051",95051,Santa Clara County,"$1,925,000 ",Single Family Residence,5,4,"2,711","6,230",2,1957
"549 Carpentier Way, San Jose, CA 95111",95111,Santa Clara County,"$425,000 ",Condominium,2,1,762,769,2,1982
"1015 S Genevieve Ln, San Jose, CA 95128",95128,Santa Clara County,"$1,499,000 ",Single Family Residence,4,3/1,"2,320","8,815",2,1955
"1221 Springer Rd, Mountain View, CA 94040",94040,Santa Clara County,"$2,198,000 ",Single Family Residence,4,3,"1,850","7,212",2,1954
"5680 Silver Leaf Rd, San Jose, CA 95138",95138,Santa Clara County,"$979,000 ",Single Family Residence,4,2/1,"1,717","5,857",2,1978
"1165 Smith Ave M, Campbell, CA 95008",95008,Santa Clara County,"$899,000 ",Townhouse,2,2/1,"1,396","1,790",2,1984
"114 Coffeeberry Dr, San Jose, CA 95123",95123,Santa Clara County,"$1,299,888 ",Single Family Residence,4,3,"2,595","5,703",3,1999
"549 Harrington Ave, Los Altos, CA 94024",94024,Santa Clara County,"$2,695,000 ",Single Family Residence,2,1,"1,010",0.31,2,1948
"1773 Cabrillo Ave, Santa Clara, CA 95050",95050,Santa Clara County,"$949,000 ",Single Family Residence,3,1,985,"5,053",1,1954
"17095 Aspen Way, Morgan Hill, CA 95037",95037,Santa Clara County,"$775,000 ",Single Family Residence,3,2,"1,220","7,149",2,1976
"1945 Geneva St, San Jose, CA 95124",95124,Santa Clara County,"$1,150,000 ",Single Family Residence,3,2,"1,281","5,734",2,1955
"1614 Swallow Dr, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,648,000 ",Single Family Residence,3,2,"1,811","6,359",2,1957
"1981 Tampa Way, San Jose, CA 95122",95122,Santa Clara County,"$678,888 ",Single Family Residence,3,1,"1,228","5,700",3,1966
"10280 Stonydale Dr, Cupertino, CA 95014",95014,Santa Clara County,"$1,999,888 ",Single Family Residence,4,2/1,"2,269",0.276,2,1965
"864 Fielding Ct, Palo Alto, CA 94303",94303,Santa Clara County,"$2,598,000 ",Single Family Residence,3,1,"1,349","7,210",1,1946
"611 Maestro Ct, San Jose, CA 95134",95134,Santa Clara County,"$778,000 ",Condominium,2,2,925,"1,221",1,1992
"156 N 25th St, San Jose, CA 95116",95116,Santa Clara County,"$998,866 ",Duplex,,,"1,420","5,072",2,1956
"2157 Vizcaya Cir, Campbell, CA 95008",95008,Santa Clara County,"$1,249,000 ",Condominium,3,2/1,"2,459","4,200",2,1993
"17440 Chesbro Lake Dr, Morgan Hill, CA 95037",95037,Santa Clara County,"$390,000 ",Land,,,,,,
"1912 Magdalena Cir 96, Santa Clara, CA 95051",95051,Santa Clara County,"$849,950 ",Condominium,2,2,"1,041",945,1,1986
"1127 Corvallis Dr, San Jose, CA 95120",95120,Santa Clara County,"$1,695,000 ",Single Family Residence,4,2/1,"1,983","10,020",2,1966
"6103 Franciscan Way, San Jose, CA 95120",95120,Santa Clara County,"$1,388,000 ",Single Family Residence,4,2/1,"2,033","8,834",2,1968
"4060 Hastings Ave, San Jose, CA 95118",95118,Santa Clara County,"$989,888 ",Single Family Residence,3,2,"1,316","6,550",2,1961
"686 Los Huecos Dr, San Jose, CA 95123",95123,Santa Clara County,"$899,999 ",Single Family Residence,3,2,"1,409","7,158",2,1968
"14660 Quito Rd, Saratoga, CA 95070",95070,Santa Clara County,"$1,350,000 ",Single Family Residence,3,1,920,1.04,0,1932
"3015 Thomas Grade, Morgan Hill, CA 95037",95037,Santa Clara County,"$899,000 ",Single Family Residence,4,3,"2,014",1.12,2,1972
"729 Carlisle Way, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,998,000 ",Single Family Residence,4,3/1,"2,033","6,102",2,1962
"10165 Danube Dr, Cupertino, CA 95014",95014,Santa Clara County,"$849,000 ",Condominium,1,1,884,928,2,1986
"1651 Jacob Ave, San Jose, CA 95124",95124,Santa Clara County,"$1,490,000 ",Single Family Residence,5,3/1,"2,523","6,141",2,1961
"2330 Newhall St, San Jose, CA 95128",95128,Santa Clara County,"$898,000 ",Single Family Residence,2,1,806,"5,188",1,1949
"4344 Sayoko Cir, San Jose, CA 95136",95136,Santa Clara County,"$849,000 ",Single Family Residence,3,2,"1,442","5,560",2,1974
"1030 Esparanza Way, San Jose, CA 95138",95138,Santa Clara County,"$650,000 ",Condominium,2,2,"1,085",444,2,1998
"2676 Evora Dr, San Jose, CA 95124",95124,Santa Clara County,"$1,575,000 ",Single Family Residence,4,3,"2,101","6,590",2,1957
"4891 Kinghurst Dr, San Jose, CA 95124",95124,Santa Clara County,"$1,298,000 ",Single Family Residence,3,2,"1,560","6,386",2,1959
"1802 Coastland Ave, San Jose, CA 95125",95125,Santa Clara County,"$1,299,000 ",Single Family Residence,3,2,"1,354","5,155",1,1949
"1461 Japaul Ln, San Jose, CA 95132",95132,Santa Clara County,"$998,000 ",Single Family Residence,4,2/1,"1,836","6,039",2,1969
"604 Arcadia Ter 103, Sunnyvale, CA 94085",94085,Santa Clara County,"$655,000 ",Condominium,1,1,867,"1,838",1,1996
"5263 Herbert Dr, San Jose, CA 95124",95124,Santa Clara County,"$1,499,000 ",Single Family Residence,4,3,"1,716","6,538",2,1960
"1815 Terri Way, San Jose, CA 95124",95124,Santa Clara County,"$1,479,000 ",Single Family Residence,3,2,"1,793","6,423",2,1960
"293 Tradewinds Dr 8, San Jose, CA 95123",95123,Santa Clara County,"$560,888 ",Condominium,3,2,"1,252","1,225",0,1970
"429 California St, Santa Clara, CA 95050",95050,Santa Clara County,"$875,000 ",Single Family Residence,2,1,827,"5,835",1,1951
"1335 Morrill Ave, San Jose, CA 95132",95132,Santa Clara County,"$888,000 ",Single Family Residence,3,2,"1,067","6,517",2,1973
"1398 Tami Lee Dr, San Jose, CA 95122",95122,Santa Clara County,"$1,380,000 ",Residential Income,,,"3,264","7,987",0,1970
"1619 Mulberry Ln, San Jose, CA 95125",95125,Santa Clara County,"$1,699,000 ",Single Family Residence,4,3,"2,940",0.335,2,1955
"3841 Jarvis Ave, San Jose, CA 95118",95118,Santa Clara County,"$1,049,000 ",Single Family Residence,3,2,"1,137","5,900",2,1957
"95 W 2nd St, Morgan Hill, CA 95037",95037,Santa Clara County,"$1,100,000 ",Single Family Residence,5,3,"2,861",0.275,2,1900
"6391 Blackberry Ct, Gilroy, CA 95020",95020,Santa Clara County,"$750,888 ",Single Family Residence,4,2/1,"2,045",0.284,3,1998
"116 Teresita Way, Los Gatos, CA 95032",95032,Santa Clara County,"$3,974,000 ",Single Family Residence,6,4/1,"4,271",0.816,2,1968
"150 Saratoga Ave 331, Santa Clara, CA 95051",95051,Santa Clara County,"$799,000 ",Condominium,2,2,"1,028","1,174",2,1969
"3521 Boysol Ct, San Jose, CA 95132",95132,Santa Clara County,"$988,888 ",Single Family Residence,3,2,"1,412","6,758",2,1970
"1050 Curtner Ave, San Jose, CA 95125",95125,Santa Clara County,"$895,000 ",Single Family Residence,2,1,972,"5,640",1,1942
"122 Woodland Ct, Milpitas, CA 95035",95035,Santa Clara County,"$860,000 ",Single Family Residence,3,2,"1,240","3,941",1,1969
"2855 Senter Rd 51, San Jose, CA 95111",95111,Santa Clara County,"$99,900 ",Manufactured In Park,2,1,552,–,2,1969
"806 & 808 Moraga Dr, Mountain View, CA 94041",94041,Santa Clara County,"$2,195,000 ",Duplex,,,"2,367","7,424",2,1968
"411 N 14th St, San Jose, CA 95112",95112,Santa Clara County,"$1,188,888 ",Single Family Residence,3,3/1,"2,609","5,839",1,1913
"613 Dorothy Ave, San Jose, CA 95125",95125,Santa Clara County,"$1,699,888 ",Single Family Residence,5,3,"2,205","4,913",2,2018
"6379 Vicanna Dr, San Jose, CA 95129",95129,Santa Clara County,"$1,998,000 ",Single Family Residence,4,2,"1,794","8,329",2,1974
"374 Henderson Dr, San Jose, CA 95123",95123,Santa Clara County,"$899,000 ",Single Family Residence,3,2,"1,760","6,000",2,1968
"12385 Brookglen Dr, Saratoga, CA 95070",95070,Santa Clara County,"$1,998,000 ",Single Family Residence,4,2,"1,661","9,740",4,1956
"17795 Peak Ave, Morgan Hill, CA 95037",95037,Santa Clara County,"$879,000 ",Single Family Residence,4,2,"1,701","7,025",2,1971
"8088 Winery Ct, San Jose, CA 95135",95135,Santa Clara County,"$695,000 ",Condominium,2,2,"1,497","2,511",1,1978
"3303 Pepper Tree Ln, San Jose, CA 95127",95127,Santa Clara County,"$859,000 ",Single Family Residence,3,2,"1,471","5,273",2,1954
"3813 Venus Ct, San Jose, CA 95121",95121,Santa Clara County,"$1,348,000 ",Single Family Residence,4,3,"2,428","8,470",3,1999
"1625 Belvoir Dr, Los Altos, CA 94024",94024,Santa Clara County,"$1,995,000 ",Single Family Residence,3,2,"1,484","6,752",1,1971
"2760 Buena Point Ct, San Jose, CA 95121",95121,Santa Clara County,"$620,000 ",Condominium,2,2,843,"1,208",1,1988
"1092 Trevino Ter, San Jose, CA 95120",95120,Santa Clara County,"$999,956 ",Townhouse,2,2/1,"1,628","1,920",2,1986
"5691 Makati Cir G, San Jose, CA 95123",95123,Santa Clara County,"$545,000 ",Condominium,2,2,989,942,0,1984
"135 Green Hill Way, Los Gatos, CA 95032",95032,Santa Clara County,"$1,650,000 ",Single Family Residence,3,2,"1,440","6,903",2,1957
"865 Carlisle Way 125, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,100,000 ",Townhouse,2,2/1,"1,120",863,0,2007
"509 Autumn Meadow Dr, San Jose, CA 95123",95123,Santa Clara County,"$908,000 ",Townhouse,3,3/1,"2,093","1,187",2,2015
"6130 Monterey Highway 142, San Jose, CA 95138",95138,Santa Clara County,"$245,000 ",Manufactured In Park,3,2,"1,352",–,–,2002
"230 S 1st St, Campbell, CA 95008",95008,Santa Clara County,"$1,100,000 ",Single Family Residence,3,2,"1,197","6,403",2,1956
"2195 Cunningham Ct, San Jose, CA 95148",95148,Santa Clara County,"$948,888 ",Single Family Residence,4,3,"1,746","4,251",2,1992
"517 Lisa Ln 517, San Jose, CA 95134",95134,Santa Clara County,"$100,000 ",Manufactured In Park,2,1/1,720,–,0,1973
"7150 Croy Rd, Morgan Hill, CA 95037",95037,Santa Clara County,"$399,900 ",Land,,,,,,
"1093 Di Napoli Dr, San Jose, CA 95129",95129,Santa Clara County,"$2,150,000 ",Single Family Residence,4,2,"1,693","7,309",2,1967
"787 E Evelyn Ave, Sunnyvale, CA 94086",94086,Santa Clara County,"$1,470,000 ",Townhouse,3,2/1,"1,556","1,136",2,2017
"2958 Heidi Dr, San Jose, CA 95132",95132,Santa Clara County,"$1,328,888 ",Single Family Residence,5,2/1,"2,002","10,521",2,1969
"17222 Tassajara Cir, Morgan Hill, CA 95037",95037,Santa Clara County,"$899,000 ",Single Family Residence,4,3,"2,180","4,832",2,1988
"2839 Babe Ruth Dr, San Jose, CA 95132",95132,Santa Clara County,"$989,000 ",Single Family Residence,4,2,"1,715","7,137",2,1973
"5026 Calle De Escuela, Santa Clara, CA 95054",95054,Santa Clara County,"$858,000 ",Townhouse,2,2,"1,121","3,411",2,1972
"1122 California Cir, Milpitas, CA 95035",95035,Santa Clara County,"$1,107,512 ",Condominium,3,3/1,"2,035",0,2,2018
"5450 Monterey Rd 73, San Jose, CA 95111",95111,Santa Clara County,"$229,000 ",Manufactured In Park,2,2,"1,440",–,–,1972
"1754 Technology Dr 236, San Jose, CA 95110",95110,Santa Clara County,"$415,000 ",Commercial Sale,,,906,"1,424",,1980
"1184 Lynbrook Way, San Jose, CA 95129",95129,Santa Clara County,"$2,000,000 ",Single Family Residence,4,3,"1,910","7,428",2,1959
"3192 Landess Ave, San Jose, CA 95132",95132,Santa Clara County,"$2,195,000 ",Residential Income,,,"3,756","9,301",1,1969
"911 Eleanor Way, Sunnyvale, CA 94087",94087,Santa Clara County,"$1,899,000 ",Single Family Residence,3,2,"1,715","7,704",2,1948
"4035 Soelro Ct, San Jose, CA 95127",95127,Santa Clara County,"$2,595,000 ",Single Family Residence,5,4/2,"6,900",1.367,7,1989
"18451 Via Bonita, Monte Sereno, CA 95030",95030,Santa Clara County,"$3,400,000 ",Single Family Residence,4,3,"2,830",1.102,2,1951
"5604 Silver Leaf Rd, San Jose, CA 95138",95138,Santa Clara County,"$975,000 ",Single Family Residence,5,3,"2,149","7,615",2,1978
"3559 Constance Dr, San Jose, CA 95117",95117,Santa Clara County,"$1,350,000 ",Single Family Residence,3,1/1,"1,704","7,517",2,1957
"3300 Narvaez Ave 182, San Jose, CA 95136",95136,Santa Clara County,"$135,000 ",Manufactured In Park,2,2,800,–,0,1970
"400 Desert Holly St, Milpitas, CA 95035",95035,Santa Clara County,"$916,761 ",Townhouse,2,2/1,"1,218",1,2,2018
"17375 High St, Los Gatos, CA 95030",95030,Santa Clara County,"$3,550,000 ",Single Family Residence,5,3,"3,218","10,649",2,1999
"915 Bosco Ln, Gilroy, CA 95020",95020,Santa Clara County,"$509,000 ",Condominium,3,2,"1,271","3,059",2,1974
"3065 Shadow Springs Pl, San Jose, CA 95121",95121,Santa Clara County,"$425,000 ",Condominium,2,1,866,807,1,1985
"78 Mccreery Ave, San Jose, CA 95116",95116,Santa Clara County,"$679,000 ",Single Family Residence,3,2,"1,318","5,573",1,1993
"5649 Holland Ln, San Jose, CA 95118",95118,Santa Clara County,"$1,099,999 ",Single Family Residence,4,2,"1,252","5,961",2,1960
"444 N Santa Cruz Ave, Los Gatos, CA 95030",95030,Santa Clara County,"$370,000 ",Business Opportunity,,,,,,
"751 Emerson Ct, San Jose, CA 95126",95126,Santa Clara County,"$1,000,000 ",Single Family Residence,3,2,"1,462","4,669",1,1935
"5760 Blossom Ave, San Jose, CA 95123",95123,Santa Clara County,"$758,000 ",Single Family Residence,3,1/1,"1,037","5,994",2,1962
"5148 Barron Park Dr, San Jose, CA 95136",95136,Santa Clara County,"$1,080,888 ",Single Family Residence,5,3,"2,533","6,600",3,1974
"2110 Bayhaven Dr, San Jose, CA 95122",95122,Santa Clara County,"$669,000 ",Single Family Residence,3,2,"1,113","5,493",2,1962
"1855 Saint Andrews Ct, Milpitas, CA 95035",95035,Santa Clara County,"$3,800,000 ",Single Family Residence,4,4/1,"6,745",0.42,5,2002
"2125 Hogan Dr, Santa Clara, CA 95054",95054,Santa Clara County,"$1,299,000 ",Single Family Residence,4,2,"1,635","6,106",2,1960
"219 Benbow Ave, San Jose, CA 95123",95123,Santa Clara County,"$1,129,000 ",Single Family Residence,4,2/1,"2,536","5,092",2,1966
"5618 Seifert Ave, San Jose, CA 95118",95118,Santa Clara County,"$1,200,000 ",Single Family Residence,3,2,"1,420","6,646",2,1962
"1122 Myrtle Dr, Sunnyvale, CA 94086",94086,Santa Clara County,"$1,599,000 ",Single Family Residence,3,2,"1,039","5,381",2,1955
"96 Essendon Way, San Jose, CA 95139",95139,Santa Clara County,"$906,000 ",Single Family Residence,4,1/1,"1,360","6,341",2,1973
"14345 Saratoga Ave 27, Saratoga, CA 95070",95070,Santa Clara County,"$699,000 ",Condominium,1,1,925,938,1,1962
"119 Wabash Ave, San Jose, CA 95128",95128,Santa Clara County,"$899,000 ",Triplex,,,794,"5,596",0,1940
"620 Morningside Cir, Los Altos, CA 94022",94022,Santa Clara County,"$3,495,000 ",Single Family Residence,3,3/1,"2,814","5,100",2,1987
"550 Cypress Ave, San Jose, CA 95117",95117,Santa Clara County,"$1,350,000 ",Single Family Residence,3,2,"1,260","8,950",2,1944
"15895 Armsby Ln, Morgan Hill, CA 95037",95037,Santa Clara County,"$1,349,999 ",Single Family Residence,5,3/1,"3,264",4.177,3,1972
"101 Hooke Ln, Los Gatos, CA 95032",95032,Santa Clara County,"$1,295,000 ",Townhouse,3,2/1,"1,856",708,2,1984
"18593 Lyons Ct, Saratoga, CA 95070",95070,Santa Clara County,"$1,950,000 ",Single Family Residence,4,2/1,"1,885",0.281,2,1959
"737 Batista Dr, San Jose, CA 95136",95136,Santa Clara County,"$799,000 ",Condominium,3,2/1,"1,810",786,2,2005
"8427 Beaujolais Ct, San Jose, CA 95135",95135,Santa Clara County,"$739,950 ",Condominium,2,2,"1,571","2,499",1,1978
"115 Mary Way, Los Gatos, CA 95032",95032,Santa Clara County,"$1,900,000 ",Single Family Residence,4,2/1,"2,539","8,033",2,1961
